,state,county,candidate,party,total_votes_x,won,total_votes_y
23002,Vermont,South Burlington,Howie Hawkins,GRN,38,False,367428
23003,Vermont,South Burlington,Brooke Paige,GOP,21,False,367428
23004,Vermont,South Burlington,Christopher LaFontaine,IND,18,False,367428
23005,Vermont,South Burlington,Alyson Kennedy,SWP,7,False,367428
23006,Vermont,South Burlington,Kyle Kopitke,IAP,6,False,367428
23007,Vermont,South Burlington,Gary Swing,BFP,6,False,367428
23008,Vermont,South Burlington,Brian Carroll,ASP,5,False,367428
23009,Vermont,South Burlington,Brock Pierce,IND,5,False,367428
23010,Vermont,South Burlington,Keith McCormic,BMP,4,False,367428
23011,Vermont,South Burlington,Don Blankenship,CST,3,False,367428
23012,Vermont,South Burlington,Phil Collins,PRO,2,False,367428
23013,Vermont,South Burlington,Richard Duncan,IND,2,False,367428
23014,Vermont,South Burlington,Blake Huber,APV,2,False,367428
23015,Vermont,South Burlington,Rocky De La Fuente,ALI,1,False,367428
23016,Vermont,South Burlington,Gloria La Riva,PSL,1,False,367428
23017,Vermont,South Burlington,Jerome Segal,BAR,1,False,367428
23018,Vermont,South Burlington,Zachary Scalf,IND,0,False,367428
23019,Vermont,South Hero,Joe Biden,DEM,903,True,367428
23020,Vermont,South Hero,Donald Trump,REP,376,False,367428
23021,Vermont,South Hero,Jo Jorgensen,LIB,13,False,367428
23022,Vermont,South Hero, Write-ins,WRI,9,False,367428
23023,Vermont,South Hero,Christopher LaFontaine,IND,4,False,367428
23024,Vermont,South Hero,Howie Hawkins,GRN,2,False,367428
23025,Vermont,South Hero,Brooke Paige,GOP,1,False,367428
23026,Vermont,South Hero,Brock Pierce,IND,1,False,367428
23027,Vermont,South Hero,Don Blankenship,CST,0,False,367428
23028,Vermont,South Hero,Brian Carroll,ASP,0,False,367428
23029,Vermont,South Hero,Phil Collins,PRO,0,False,367428
23030,Vermont,South Hero,Rocky De La Fuente,ALI,0,False,367428
23031,Vermont,South Hero,Richard Duncan,IND,0,False,367428
23032,Vermont,South Hero,Blake Huber,APV,0,False,367428
23033,Vermont,South Hero,Alyson Kennedy,SWP,0,False,367428
23034,Vermont,South Hero,Kyle Kopitke,IAP,0,False,367428
23035,Vermont,South Hero,Gloria La Riva,PSL,0,False,367428
23036,Vermont,South Hero,Keith McCormic,BMP,0,False,367428
23037,Vermont,South Hero,Zachary Scalf,IND,0,False,367428
23038,Vermont,South Hero,Jerome Segal,BAR,0,False,367428
23039,Vermont,South Hero,Gary Swing,BFP,0,False,367428
23040,Vermont,South Hero,Kanye West,IND,0,False,367428
23041,Vermont,Springfield,Joe Biden,DEM,2583,True,367428
23042,Vermont,Springfield,Donald Trump,REP,1768,False,367428
23043,Vermont,Springfield,Jo Jorgensen,LIB,45,False,367428
23044,Vermont,Springfield,Kanye West,IND,20,False,367428
23045,Vermont,Springfield, Write-ins,WRI,20,False,367428
23046,Vermont,Springfield,Howie Hawkins,GRN,19,False,367428
23047,Vermont,Springfield,Christopher LaFontaine,IND,14,False,367428
23048,Vermont,Springfield,Don Blankenship,CST,7,False,367428
23049,Vermont,Springfield,Alyson Kennedy,SWP,7,False,367428
23050,Vermont,Springfield,Brooke Paige,GOP,7,False,367428
23051,Vermont,Springfield,Brian Carroll,ASP,5,False,367428
23052,Vermont,Springfield,Gary Swing,BFP,5,False,367428
23053,Vermont,Springfield,Richard Duncan,IND,3,False,367428
23054,Vermont,Springfield,Keith McCormic,BMP,3,False,367428
23055,Vermont,Springfield,Phil Collins,PRO,2,False,367428
23056,Vermont,Springfield,Blake Huber,APV,2,False,367428
23057,Vermont,Springfield,Gloria La Riva,PSL,2,False,367428
23058,Vermont,Springfield,Kyle Kopitke,IAP,1,False,367428
23059,Vermont,Springfield,Brock Pierce,IND,1,False,367428
23060,Vermont,Springfield,Zachary Scalf,IND,1,False,367428
23061,Vermont,Springfield,Jerome Segal,BAR,1,False,367428
23062,Vermont,Springfield,Rocky De La Fuente,ALI,0,False,367428
23063,Vermont,Stamford,Donald Trump,REP,267,True,367428
23064,Vermont,Stamford,Joe Biden,DEM,254,False,367428
23065,Vermont,Stamford,Jo Jorgensen,LIB,6,False,367428
23066,Vermont,Stamford, Write-ins,WRI,4,False,367428
23067,Vermont,Stamford,Howie Hawkins,GRN,2,False,367428
23068,Vermont,Stamford,Christopher LaFontaine,IND,2,False,367428
23069,Vermont,Stamford,Don Blankenship,CST,1,False,367428
23070,Vermont,Stamford,Blake Huber,APV,1,False,367428
23071,Vermont,Stamford,Brooke Paige,GOP,1,False,367428
23072,Vermont,Stamford,Kanye West,IND,1,False,367428
23073,Vermont,Stamford,Brian Carroll,ASP,0,False,367428
23074,Vermont,Stamford,Phil Collins,PRO,0,False,367428
23075,Vermont,Stamford,Rocky De La Fuente,ALI,0,False,367428
23076,Vermont,Stamford,Richard Duncan,IND,0,False,367428
23077,Vermont,Stamford,Alyson Kennedy,SWP,0,False,367428
23078,Vermont,Stamford,Kyle Kopitke,IAP,0,False,367428
23079,Vermont,Stamford,Gloria La Riva,PSL,0,False,367428
23080,Vermont,Stamford,Keith McCormic,BMP,0,False,367428
23081,Vermont,Stamford,Brock Pierce,IND,0,False,367428
23082,Vermont,Stamford,Zachary Scalf,IND,0,False,367428
23083,Vermont,Stamford,Jerome Segal,BAR,0,False,367428
23084,Vermont,Stamford,Gary Swing,BFP,0,False,367428
23085,Vermont,Stannard,Joe Biden,DEM,82,True,367428
23086,Vermont,Stannard,Donald Trump,REP,28,False,367428
23087,Vermont,Stannard,Phil Collins,PRO,1,False,367428
23088,Vermont,Stannard,Jo Jorgensen,LIB,1,False,367428
23089,Vermont,Stannard,Brooke Paige,GOP,1,False,367428
23090,Vermont,Stannard, Write-ins,WRI,1,False,367428
23091,Vermont,Stannard,Don Blankenship,CST,0,False,367428
23092,Vermont,Stannard,Brian Carroll,ASP,0,False,367428
23093,Vermont,Stannard,Rocky De La Fuente,ALI,0,False,367428
23094,Vermont,Stannard,Richard Duncan,IND,0,False,367428
23095,Vermont,Stannard,Howie Hawkins,GRN,0,False,367428
23096,Vermont,Stannard,Blake Huber,APV,0,False,367428
23097,Vermont,Stannard,Alyson Kennedy,SWP,0,False,367428
23098,Vermont,Stannard,Kyle Kopitke,IAP,0,False,367428
23099,Vermont,Stannard,Christopher LaFontaine,IND,0,False,367428
23100,Vermont,Stannard,Gloria La Riva,PSL,0,False,367428
23101,Vermont,Stannard,Keith McCormic,BMP,0,False,367428
23102,Vermont,Stannard,Brock Pierce,IND,0,False,367428
23103,Vermont,Stannard,Zachary Scalf,IND,0,False,367428
23104,Vermont,Stannard,Jerome Segal,BAR,0,False,367428
23105,Vermont,Stannard,Gary Swing,BFP,0,False,367428
23106,Vermont,Stannard,Kanye West,IND,0,False,367428
23107,Vermont,Berlin,Joe Biden,DEM,960,True,367428
23108,Vermont,Berlin,Donald Trump,REP,520,False,367428
23109,Vermont,Berlin,Jo Jorgensen,LIB,19,False,367428
23110,Vermont,Berlin, Write-ins,WRI,10,False,367428
23111,Vermont,Berlin,Brooke Paige,GOP,6,False,367428
23112,Vermont,Berlin,Kanye West,IND,5,False,367428
23113,Vermont,Berlin,Howie Hawkins,GRN,4,False,367428
23114,Vermont,Berlin,Christopher LaFontaine,IND,4,False,367428
23115,Vermont,Berlin,Phil Collins,PRO,1,False,367428
23116,Vermont,Berlin,Rocky De La Fuente,ALI,1,False,367428
23117,Vermont,Berlin,Richard Duncan,IND,1,False,367428
23118,Vermont,Berlin,Alyson Kennedy,SWP,1,False,367428
23119,Vermont,Berlin,Keith McCormic,BMP,1,False,367428
23120,Vermont,Berlin,Jerome Segal,BAR,1,False,367428
23121,Vermont,Berlin,Don Blankenship,CST,0,False,367428
23122,Vermont,Berlin,Brian Carroll,ASP,0,False,367428
23123,Vermont,Berlin,Blake Huber,APV,0,False,367428
23124,Vermont,Berlin,Kyle Kopitke,IAP,0,False,367428
23125,Vermont,Berlin,Gloria La Riva,PSL,0,False,367428
23126,Vermont,Berlin,Brock Pierce,IND,0,False,367428
23127,Vermont,Berlin,Zachary Scalf,IND,0,False,367428
23128,Vermont,Berlin,Gary Swing,BFP,0,False,367428
23129,Vermont,Starksboro,Joe Biden,DEM,636,True,367428
23130,Vermont,Starksboro,Donald Trump,REP,333,False,367428
23131,Vermont,Starksboro,Jo Jorgensen,LIB,18,False,367428
23132,Vermont,Starksboro,Brooke Paige,GOP,8,False,367428
23133,Vermont,Starksboro,Kanye West,IND,7,False,367428
23134,Vermont,Starksboro, Write-ins,WRI,7,False,367428
23135,Vermont,Starksboro,Christopher LaFontaine,IND,5,False,367428
23136,Vermont,Starksboro,Don Blankenship,CST,3,False,367428
23137,Vermont,Starksboro,Brian Carroll,ASP,2,False,367428
23138,Vermont,Starksboro,Howie Hawkins,GRN,2,False,367428
23139,Vermont,Starksboro,Kyle Kopitke,IAP,1,False,367428
23140,Vermont,Starksboro,Keith McCormic,BMP,1,False,367428
23141,Vermont,Starksboro,Phil Collins,PRO,0,False,367428
23142,Vermont,Starksboro,Rocky De La Fuente,ALI,0,False,367428
23143,Vermont,Starksboro,Richard Duncan,IND,0,False,367428
23144,Vermont,Starksboro,Blake Huber,APV,0,False,367428
23145,Vermont,Starksboro,Alyson Kennedy,SWP,0,False,367428
23146,Vermont,Starksboro,Gloria La Riva,PSL,0,False,367428
23147,Vermont,Starksboro,Brock Pierce,IND,0,False,367428
23148,Vermont,Starksboro,Zachary Scalf,IND,0,False,367428
23149,Vermont,Starksboro,Jerome Segal,BAR,0,False,367428
23150,Vermont,Starksboro,Gary Swing,BFP,0,False,367428
23151,Vermont,Stockbridge,Joe Biden,DEM,341,True,367428
23152,Vermont,Stockbridge,Donald Trump,REP,123,False,367428
23153,Vermont,Stockbridge,Jo Jorgensen,LIB,4,False,367428
23154,Vermont,Stockbridge, Write-ins,WRI,4,False,367428
23155,Vermont,Stockbridge,Howie Hawkins,GRN,2,False,367428
23156,Vermont,Stockbridge,Christopher LaFontaine,IND,1,False,367428
23157,Vermont,Stockbridge,Brock Pierce,IND,1,False,367428
23158,Vermont,Stockbridge,Kanye West,IND,1,False,367428
23159,Vermont,Stockbridge,Don Blankenship,CST,0,False,367428
23160,Vermont,Stockbridge,Brian Carroll,ASP,0,False,367428
23161,Vermont,Stockbridge,Phil Collins,PRO,0,False,367428
23162,Vermont,Stockbridge,Rocky De La Fuente,ALI,0,False,367428
23163,Vermont,Stockbridge,Richard Duncan,IND,0,False,367428
23164,Vermont,Stockbridge,Blake Huber,APV,0,False,367428
23165,Vermont,Stockbridge,Alyson Kennedy,SWP,0,False,367428
23166,Vermont,Stockbridge,Kyle Kopitke,IAP,0,False,367428
23167,Vermont,Stockbridge,Gloria La Riva,PSL,0,False,367428
23168,Vermont,Stockbridge,Keith McCormic,BMP,0,False,367428
23169,Vermont,Stockbridge,Brooke Paige,GOP,0,False,367428
23170,Vermont,Stockbridge,Zachary Scalf,IND,0,False,367428
23171,Vermont,Stockbridge,Jerome Segal,BAR,0,False,367428
23172,Vermont,Stockbridge,Gary Swing,BFP,0,False,367428
23173,Vermont,Stowe,Joe Biden,DEM,2706,True,367428
23174,Vermont,Stowe,Donald Trump,REP,599,False,367428
23175,Vermont,Stowe,Jo Jorgensen,LIB,36,False,367428
23176,Vermont,Stowe, Write-ins,WRI,18,False,367428
23177,Vermont,Stowe,Kanye West,IND,15,False,367428
23178,Vermont,Stowe,Howie Hawkins,GRN,9,False,367428
23179,Vermont,Stowe,Brooke Paige,GOP,8,False,367428
23180,Vermont,Stowe,Christopher LaFontaine,IND,7,False,367428
23181,Vermont,Stowe,Don Blankenship,CST,1,False,367428
23182,Vermont,Stowe,Brian Carroll,ASP,1,False,367428
23183,Vermont,Stowe,Rocky De La Fuente,ALI,1,False,367428
23184,Vermont,Stowe,Richard Duncan,IND,1,False,367428
23185,Vermont,Stowe,Blake Huber,APV,1,False,367428
23186,Vermont,Stowe,Brock Pierce,IND,1,False,367428
23187,Vermont,Stowe,Zachary Scalf,IND,1,False,367428
23188,Vermont,Stowe,Gary Swing,BFP,1,False,367428
23189,Vermont,Stowe,Phil Collins,PRO,0,False,367428
23190,Vermont,Stowe,Alyson Kennedy,SWP,0,False,367428
23191,Vermont,Stowe,Kyle Kopitke,IAP,0,False,367428
23192,Vermont,Stowe,Gloria La Riva,PSL,0,False,367428
23193,Vermont,Stowe,Keith McCormic,BMP,0,False,367428
23194,Vermont,Stowe,Jerome Segal,BAR,0,False,367428
23195,Vermont,Strafford,Joe Biden,DEM,656,True,367428
23196,Vermont,Strafford,Donald Trump,REP,118,False,367428
23197,Vermont,Strafford,Jo Jorgensen,LIB,8,False,367428
23198,Vermont,Strafford, Write-ins,WRI,6,False,367428
23199,Vermont,Strafford,Howie Hawkins,GRN,3,False,367428
23200,Vermont,Strafford,Brooke Paige,GOP,2,False,367428
23201,Vermont,Strafford,Brock Pierce,IND,2,False,367428
23202,Vermont,Strafford,Brian Carroll,ASP,1,False,367428
23203,Vermont,Strafford,Alyson Kennedy,SWP,1,False,367428
23204,Vermont,Strafford,Christopher LaFontaine,IND,1,False,367428
23205,Vermont,Strafford,Jerome Segal,BAR,1,False,367428
23206,Vermont,Strafford,Kanye West,IND,1,False,367428
23207,Vermont,Strafford,Don Blankenship,CST,0,False,367428
23208,Vermont,Strafford,Phil Collins,PRO,0,False,367428
23209,Vermont,Strafford,Rocky De La Fuente,ALI,0,False,367428
23210,Vermont,Strafford,Richard Duncan,IND,0,False,367428
23211,Vermont,Strafford,Blake Huber,APV,0,False,367428
23212,Vermont,Strafford,Kyle Kopitke,IAP,0,False,367428
23213,Vermont,Strafford,Gloria La Riva,PSL,0,False,367428
23214,Vermont,Strafford,Keith McCormic,BMP,0,False,367428
23215,Vermont,Strafford,Zachary Scalf,IND,0,False,367428
23216,Vermont,Strafford,Gary Swing,BFP,0,False,367428
23217,Vermont,Stratton,Joe Biden,DEM,119,True,367428
23218,Vermont,Stratton,Donald Trump,REP,67,False,367428
23219,Vermont,Stratton,Kanye West,IND,2,False,367428
23220,Vermont,Stratton,Brooke Paige,GOP,1,False,367428
23221,Vermont,Stratton, Write-ins,WRI,1,False,367428
23222,Vermont,Stratton,Don Blankenship,CST,0,False,367428
23223,Vermont,Stratton,Brian Carroll,ASP,0,False,367428
23224,Vermont,Stratton,Phil Collins,PRO,0,False,367428
23225,Vermont,Stratton,Rocky De La Fuente,ALI,0,False,367428
23226,Vermont,Stratton,Richard Duncan,IND,0,False,367428
23227,Vermont,Stratton,Howie Hawkins,GRN,0,False,367428
23228,Vermont,Stratton,Blake Huber,APV,0,False,367428
23229,Vermont,Stratton,Jo Jorgensen,LIB,0,False,367428
23230,Vermont,Stratton,Alyson Kennedy,SWP,0,False,367428
23231,Vermont,Stratton,Kyle Kopitke,IAP,0,False,367428
23232,Vermont,Stratton,Christopher LaFontaine,IND,0,False,367428
23233,Vermont,Stratton,Gloria La Riva,PSL,0,False,367428
23234,Vermont,Stratton,Keith McCormic,BMP,0,False,367428
23235,Vermont,Stratton,Brock Pierce,IND,0,False,367428
23236,Vermont,Stratton,Zachary Scalf,IND,0,False,367428
23237,Vermont,Stratton,Jerome Segal,BAR,0,False,367428
23238,Vermont,Stratton,Gary Swing,BFP,0,False,367428
23239,Vermont,Sudbury,Joe Biden,DEM,252,True,367428
23240,Vermont,Sudbury,Donald Trump,REP,128,False,367428
23241,Vermont,Sudbury, Write-ins,WRI,5,False,367428
23242,Vermont,Sudbury,Christopher LaFontaine,IND,2,False,367428
23243,Vermont,Sudbury,Kanye West,IND,1,False,367428
23244,Vermont,Sudbury,Don Blankenship,CST,0,False,367428
23245,Vermont,Sudbury,Brian Carroll,ASP,0,False,367428
23246,Vermont,Sudbury,Phil Collins,PRO,0,False,367428
23247,Vermont,Sudbury,Rocky De La Fuente,ALI,0,False,367428
23248,Vermont,Sudbury,Richard Duncan,IND,0,False,367428
23249,Vermont,Sudbury,Howie Hawkins,GRN,0,False,367428
23250,Vermont,Sudbury,Blake Huber,APV,0,False,367428
23251,Vermont,Sudbury,Jo Jorgensen,LIB,0,False,367428
23252,Vermont,Sudbury,Alyson Kennedy,SWP,0,False,367428
23253,Vermont,Sudbury,Kyle Kopitke,IAP,0,False,367428
23254,Vermont,Sudbury,Gloria La Riva,PSL,0,False,367428
23255,Vermont,Sudbury,Keith McCormic,BMP,0,False,367428
23256,Vermont,Sudbury,Brooke Paige,GOP,0,False,367428
23257,Vermont,Sudbury,Brock Pierce,IND,0,False,367428
23258,Vermont,Sudbury,Zachary Scalf,IND,0,False,367428
23259,Vermont,Sudbury,Jerome Segal,BAR,0,False,367428
23260,Vermont,Sudbury,Gary Swing,BFP,0,False,367428
23261,Vermont,Sunderland,Joe Biden,DEM,386,True,367428
23262,Vermont,Sunderland,Donald Trump,REP,240,False,367428
23263,Vermont,Sunderland,Jo Jorgensen,LIB,15,False,367428
23264,Vermont,Sunderland,Howie Hawkins,GRN,5,False,367428
23265,Vermont,Sunderland,Kanye West,IND,3,False,367428
23266,Vermont,Sunderland,Phil Collins,PRO,1,False,367428
23267,Vermont,Sunderland,Richard Duncan,IND,1,False,367428
23268,Vermont,Sunderland,Brooke Paige,GOP,1,False,367428
23269,Vermont,Sunderland,Don Blankenship,CST,0,False,367428
23270,Vermont,Sunderland,Brian Carroll,ASP,0,False,367428
23271,Vermont,Sunderland,Rocky De La Fuente,ALI,0,False,367428
23272,Vermont,Sunderland,Blake Huber,APV,0,False,367428
23273,Vermont,Sunderland,Alyson Kennedy,SWP,0,False,367428
23274,Vermont,Sunderland,Kyle Kopitke,IAP,0,False,367428
23275,Vermont,Sunderland,Christopher LaFontaine,IND,0,False,367428
23276,Vermont,Sunderland,Gloria La Riva,PSL,0,False,367428
23277,Vermont,Sunderland,Keith McCormic,BMP,0,False,367428
23278,Vermont,Sunderland,Brock Pierce,IND,0,False,367428
23279,Vermont,Sunderland,Zachary Scalf,IND,0,False,367428
23280,Vermont,Sunderland,Jerome Segal,BAR,0,False,367428
23281,Vermont,Sunderland,Gary Swing,BFP,0,False,367428
23282,Vermont,Sunderland, Write-ins,WRI,0,False,367428
23283,Vermont,Sutton,Donald Trump,REP,275,True,367428
23284,Vermont,Sutton,Joe Biden,DEM,245,False,367428
23285,Vermont,Sutton,Jo Jorgensen,LIB,5,False,367428
23286,Vermont,Sutton, Write-ins,WRI,4,False,367428
23287,Vermont,Sutton,Christopher LaFontaine,IND,3,False,367428
23288,Vermont,Sutton,Howie Hawkins,GRN,2,False,367428
23289,Vermont,Sutton,Brooke Paige,GOP,2,False,367428
23290,Vermont,Sutton,Kanye West,IND,2,False,367428
23291,Vermont,Sutton,Richard Duncan,IND,1,False,367428
23292,Vermont,Sutton,Don Blankenship,CST,0,False,367428
23293,Vermont,Sutton,Brian Carroll,ASP,0,False,367428
23294,Vermont,Sutton,Phil Collins,PRO,0,False,367428
23295,Vermont,Sutton,Rocky De La Fuente,ALI,0,False,367428
23296,Vermont,Sutton,Blake Huber,APV,0,False,367428
23297,Vermont,Sutton,Alyson Kennedy,SWP,0,False,367428
23298,Vermont,Sutton,Kyle Kopitke,IAP,0,False,367428
23299,Vermont,Sutton,Gloria La Riva,PSL,0,False,367428
23300,Vermont,Sutton,Keith McCormic,BMP,0,False,367428
23301,Vermont,Sutton,Brock Pierce,IND,0,False,367428
23302,Vermont,Sutton,Zachary Scalf,IND,0,False,367428
23303,Vermont,Sutton,Jerome Segal,BAR,0,False,367428
23304,Vermont,Sutton,Gary Swing,BFP,0,False,367428
23305,Vermont,Swanton,Joe Biden,DEM,1566,True,367428
23306,Vermont,Swanton,Donald Trump,REP,1546,False,367428
23307,Vermont,Swanton,Jo Jorgensen,LIB,38,False,367428
23308,Vermont,Swanton,Brooke Paige,GOP,17,False,367428
23309,Vermont,Swanton,Kanye West,IND,16,False,367428
23310,Vermont,Swanton, Write-ins,WRI,16,False,367428
23311,Vermont,Swanton,Christopher LaFontaine,IND,10,False,367428
23312,Vermont,Swanton,Brian Carroll,ASP,4,False,367428
23313,Vermont,Swanton,Howie Hawkins,GRN,4,False,367428
23314,Vermont,Swanton,Don Blankenship,CST,2,False,367428
23315,Vermont,Swanton,Phil Collins,PRO,2,False,367428
23316,Vermont,Swanton,Richard Duncan,IND,2,False,367428
23317,Vermont,Swanton,Alyson Kennedy,SWP,2,False,367428
23318,Vermont,Swanton,Kyle Kopitke,IAP,1,False,367428
23319,Vermont,Swanton,Brock Pierce,IND,1,False,367428
23320,Vermont,Swanton,Gary Swing,BFP,1,False,367428
23321,Vermont,Swanton,Rocky De La Fuente,ALI,0,False,367428
23322,Vermont,Swanton,Blake Huber,APV,0,False,367428
23323,Vermont,Swanton,Gloria La Riva,PSL,0,False,367428
23324,Vermont,Swanton,Keith McCormic,BMP,0,False,367428
23325,Vermont,Swanton,Zachary Scalf,IND,0,False,367428
23326,Vermont,Swanton,Jerome Segal,BAR,0,False,367428
23327,Vermont,Thetford,Joe Biden,DEM,1448,True,367428
23328,Vermont,Thetford,Donald Trump,REP,409,False,367428
23329,Vermont,Thetford,Jo Jorgensen,LIB,11,False,367428
23330,Vermont,Thetford,Howie Hawkins,GRN,7,False,367428
23331,Vermont,Thetford,Brooke Paige,GOP,7,False,367428
23332,Vermont,Thetford,Christopher LaFontaine,IND,5,False,367428
23333,Vermont,Thetford,Kanye West,IND,5,False,367428
23334,Vermont,Thetford, Write-ins,WRI,5,False,367428
23335,Vermont,Thetford,Brian Carroll,ASP,3,False,367428
23336,Vermont,Thetford,Phil Collins,PRO,3,False,367428
23337,Vermont,Thetford,Alyson Kennedy,SWP,2,False,367428
23338,Vermont,Thetford,Jerome Segal,BAR,2,False,367428
23339,Vermont,Thetford,Gary Swing,BFP,2,False,367428
23340,Vermont,Thetford,Richard Duncan,IND,1,False,367428
23341,Vermont,Thetford,Don Blankenship,CST,0,False,367428
23342,Vermont,Thetford,Rocky De La Fuente,ALI,0,False,367428
23343,Vermont,Thetford,Blake Huber,APV,0,False,367428
23344,Vermont,Thetford,Kyle Kopitke,IAP,0,False,367428
23345,Vermont,Thetford,Gloria La Riva,PSL,0,False,367428
23346,Vermont,Thetford,Keith McCormic,BMP,0,False,367428
23347,Vermont,Thetford,Brock Pierce,IND,0,False,367428
23348,Vermont,Thetford,Zachary Scalf,IND,0,False,367428
23349,Vermont,Bethel,Joe Biden,DEM,728,True,367428
23350,Vermont,Bethel,Donald Trump,REP,381,False,367428
23351,Vermont,Bethel,Jo Jorgensen,LIB,15,False,367428
23352,Vermont,Bethel,Brooke Paige,GOP,6,False,367428
23353,Vermont,Bethel, Write-ins,WRI,6,False,367428
23354,Vermont,Bethel,Howie Hawkins,GRN,4,False,367428
23355,Vermont,Bethel,Christopher LaFontaine,IND,3,False,367428
23356,Vermont,Bethel,Kanye West,IND,2,False,367428
23357,Vermont,Bethel,Don Blankenship,CST,1,False,367428
23358,Vermont,Bethel,Gloria La Riva,PSL,1,False,367428
23359,Vermont,Bethel,Brian Carroll,ASP,0,False,367428
23360,Vermont,Bethel,Phil Collins,PRO,0,False,367428
23361,Vermont,Bethel,Rocky De La Fuente,ALI,0,False,367428
23362,Vermont,Bethel,Richard Duncan,IND,0,False,367428
23363,Vermont,Bethel,Blake Huber,APV,0,False,367428
23364,Vermont,Bethel,Alyson Kennedy,SWP,0,False,367428
23365,Vermont,Bethel,Kyle Kopitke,IAP,0,False,367428
23366,Vermont,Bethel,Keith McCormic,BMP,0,False,367428
23367,Vermont,Bethel,Brock Pierce,IND,0,False,367428
23368,Vermont,Bethel,Zachary Scalf,IND,0,False,367428
23369,Vermont,Bethel,Jerome Segal,BAR,0,False,367428
23370,Vermont,Bethel,Gary Swing,BFP,0,False,367428
23371,Vermont,Addison,Joe Biden,DEM,445,True,367428
23372,Vermont,Addison,Donald Trump,REP,379,False,367428
23373,Vermont,Addison,Jo Jorgensen,LIB,15,False,367428
23374,Vermont,Addison,Kanye West,IND,6,False,367428
23375,Vermont,Addison,Brooke Paige,GOP,5,False,367428
23376,Vermont,Addison,Christopher LaFontaine,IND,4,False,367428
23377,Vermont,Addison, Write-ins,WRI,4,False,367428
23378,Vermont,Addison,Brian Carroll,ASP,3,False,367428
23379,Vermont,Addison,Alyson Kennedy,SWP,3,False,367428
23380,Vermont,Addison,Howie Hawkins,GRN,2,False,367428
23381,Vermont,Addison,Don Blankenship,CST,1,False,367428
23382,Vermont,Addison,Rocky De La Fuente,ALI,1,False,367428
23383,Vermont,Addison,Kyle Kopitke,IAP,1,False,367428
23384,Vermont,Addison,Jerome Segal,BAR,1,False,367428
23385,Vermont,Addison,Phil Collins,PRO,0,False,367428
23386,Vermont,Addison,Richard Duncan,IND,0,False,367428
23387,Vermont,Addison,Blake Huber,APV,0,False,367428
23388,Vermont,Addison,Gloria La Riva,PSL,0,False,367428
23389,Vermont,Addison,Keith McCormic,BMP,0,False,367428
23390,Vermont,Addison,Brock Pierce,IND,0,False,367428
23391,Vermont,Addison,Zachary Scalf,IND,0,False,367428
23392,Vermont,Addison,Gary Swing,BFP,0,False,367428
23393,Vermont,Tinmouth,Joe Biden,DEM,170,True,367428
23394,Vermont,Tinmouth,Donald Trump,REP,163,False,367428
23395,Vermont,Tinmouth,Jo Jorgensen,LIB,4,False,367428
23396,Vermont,Tinmouth,Don Blankenship,CST,1,False,367428
23397,Vermont,Tinmouth,Richard Duncan,IND,1,False,367428
23398,Vermont,Tinmouth,Alyson Kennedy,SWP,1,False,367428
23399,Vermont,Tinmouth,Christopher LaFontaine,IND,1,False,367428
23400,Vermont,Tinmouth,Brian Carroll,ASP,0,False,367428
23401,Vermont,Tinmouth,Phil Collins,PRO,0,False,367428
23402,Vermont,Tinmouth,Rocky De La Fuente,ALI,0,False,367428
23403,Vermont,Tinmouth,Howie Hawkins,GRN,0,False,367428
23404,Vermont,Tinmouth,Blake Huber,APV,0,False,367428
23405,Vermont,Tinmouth,Kyle Kopitke,IAP,0,False,367428
23406,Vermont,Tinmouth,Gloria La Riva,PSL,0,False,367428
23407,Vermont,Tinmouth,Keith McCormic,BMP,0,False,367428
23408,Vermont,Tinmouth,Brooke Paige,GOP,0,False,367428
23409,Vermont,Tinmouth,Brock Pierce,IND,0,False,367428
23410,Vermont,Tinmouth,Zachary Scalf,IND,0,False,367428
23411,Vermont,Tinmouth,Jerome Segal,BAR,0,False,367428
23412,Vermont,Tinmouth,Gary Swing,BFP,0,False,367428
23413,Vermont,Tinmouth,Kanye West,IND,0,False,367428
23414,Vermont,Tinmouth, Write-ins,WRI,0,False,367428
23415,Vermont,Topsham,Donald Trump,REP,356,True,367428
23416,Vermont,Topsham,Joe Biden,DEM,273,False,367428
23417,Vermont,Topsham,Jo Jorgensen,LIB,4,False,367428
23418,Vermont,Topsham,Brian Carroll,ASP,2,False,367428
23419,Vermont,Topsham,Howie Hawkins,GRN,2,False,367428
23420,Vermont,Topsham,Christopher LaFontaine,IND,2,False,367428
23421,Vermont,Topsham,Brooke Paige,GOP,2,False,367428
23422,Vermont,Topsham, Write-ins,WRI,2,False,367428
23423,Vermont,Topsham,Gloria La Riva,PSL,1,False,367428
23424,Vermont,Topsham,Keith McCormic,BMP,1,False,367428
23425,Vermont,Topsham,Kanye West,IND,1,False,367428
23426,Vermont,Topsham,Don Blankenship,CST,0,False,367428
23427,Vermont,Topsham,Phil Collins,PRO,0,False,367428
23428,Vermont,Topsham,Rocky De La Fuente,ALI,0,False,367428
23429,Vermont,Topsham,Richard Duncan,IND,0,False,367428
23430,Vermont,Topsham,Blake Huber,APV,0,False,367428
23431,Vermont,Topsham,Alyson Kennedy,SWP,0,False,367428
23432,Vermont,Topsham,Kyle Kopitke,IAP,0,False,367428
23433,Vermont,Topsham,Brock Pierce,IND,0,False,367428
